codigo;interno;colecao;subcolecao;sigla;referencia;descricao;tipo;grupo;departamento;marca;divisao;categoria;status;grade;fornecedor;cadastro
311207;11869;VERÃO;;;311207CRA;311207 - BODY LISTRADO PRAIA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
317064;10423;VERÃO;;;317064PRE;317064 - BODY LUREX;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
335035;41703;INVERNO;2027;AW27;335035;335035 - BODY M/L DECOTE COSTAS TRICOT;;TOP;BODY;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-09-01
332070;21885;INVERNO;2026;AW26;332070;332070 - BODY MANGA LONGA;;TOP;BODY;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-09-22
313138;10585;VERÃO;INDEF - INDEFINIDO;;313138;313138 - BODY MONICA;;;CAMISA;EGREY;;;;34/36/38/40/42/44/46/48;;2024-10-21
315145;10189;VERÃO;;;315145;315145 - BODY ONDAS TRANSPASSADO;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
310053;12745;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;310053;310053 - BODY RAGLAN MANGA LONGA;;TOP;BODY;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-24
ON00001;641;VERÃO;2011;SS11;ON00001;ON00001 - BODY RAYON COLLECTION-18;;TOP;BODY;OSKLEN;FEMININO;;;PP/P/M/G/GG;;2011-06-02
312120;10969;VERÃO;;;312120OFF;312120 - BODY SQUARE;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
313217;10731;VERÃO;;;313217PRE;313217 - BODY THEO;;;CAMISA;;;;;34 AO 48;;2024-10-21
315144;10175;VERÃO;;;315144;315144 - BODY TRANSPASSADO;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
00263;257;INVERNO;;;;00263 - BODY TRICOT BLOCK;;TOP;BODY;BRITISH COLONY;FEMININO;;;GRADE P M GG;;2010-11-19
BY00001;463;INVERNO;;;;BY00001 - BODY TRICOT LISTRADO;;TOP;BODY;BRITISH COLONY;;;;GRADE P M GG;;2011-02-18
313020;10709;VERÃO;;;313020PRE;313020 - BODY UM OMBRO SÓ;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
317021;10871;VERÃO;;;317021TER;317021 - BODY UMA MANGA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
314039;10605;VERÃO;;;314039;314039 - BODY VICKY;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
315191;10215;VERÃO;;;315191PRE;315191 - BODY WINGS;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
00080;156;;2010;;;00080 - BOLERO AJUSTE LADOS;;;;;;;;UNICA;;2010-07-07
332009;21750;INVERNO;2026;AW26;332009;332009 - BOLERO BORDADO TRICOT;;OUTERWEAR;CARDIGAN;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-09-16
00024;33;INDEF - INDEFINIDO;2010;;;00024 - BOLERO FUROS;;;;;;;;GRADE P M GG;;2010-07-13
00058;90;VERÃO;2010;SS10;008080;00058 - BOLERO LIRA LISTRINHA;;;;LEELOO;;;;GRADE P M GG;;2010-06-15
332201;22065;;;;332201;332201 - BOLERO TRICOT;;;;;;;;PP/P/M/G/GG;;2025-10-21
318014;10907;VERÃO;;;318014MAR;318014 - BOLERO TRICô;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
317194;10341;VERÃO;;;317194TRI;317194 - BOLSA ABAS;;;CAMISA;;;;;UNICA;;2024-10-21
320089;11295;VERÃO;;;320089OFF;320089 - BOLSA ALÇA CORDA;;;CAMISA;;;;;UNICA;;2024-10-21
321015;11526;VERÃO;;;321015;321015 - BOLSA ALÇA CURTA TRESSÊ;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-21
320151;11527;VERÃO;;;320151PRE;320151 - BOLSA ALÇA CURTA TRESSÊ;;;CAMISA;;;;;UNICA;;2024-10-21
321085;11513;VERÃO;;;321085MAR;321085 - BOLSA ALÇA LONGA;;;CAMISA;;;;;UNICA;;2024-10-21
338009;41246;INVERNO;2027;AW27;338009;338009 - BOLSA ANEMONAS;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;UNICA;;2026-02-23
326109;686;INVERNO;;;326109;326109 - BOLSA BAG COURO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;UNICA;;2024-10-15
325100;588;VERÃO;2024;SS24;325100;325100 - BOLSA BAGUETTE;;TOP;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-15
317193;10343;VERÃO;;;317193BOR;317193 - BOLSA BOX;;;CAMISA;;;;;UNICA;;2024-10-21
325099;12335;VERÃO;;;325099;325099 - BOLSA BUCKET;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-21
327026;730;VERÃO;2024;SS24;327026;327026 - BOLSA BUCKET PEQUENA;;TOP;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-15
334138;41463;VERÃO;2027;SS27;334138;334138 - BOLSA BUCKET TRESSE COURO;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;UNICA;;2026-04-14
319002;11107;VERÃO;;;319002VER;319002 - BOLSA COURO;;;CAMISA;;;;;UNICA;;2024-10-21
328095;13033;VERÃO;;;328095;328095 - BOLSA ENVELOPE;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2024-11-12
319003;11149;VERÃO;;;319003PRE;319003 - BOLSA FAIXA COURO;;;CAMISA;;;;;UNICA;;2024-10-21
332101;22021;INVERNO;2026;AW26;332101;332101 - BOLSA FLOATER;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;UNICA;;2025-10-17
331013;21660;VERÃO;;;331013;331013 - BOLSA GLÓRIA KALIL;;ACESSÓRIOS;FEMININO;GK PARA EGREY;FEMININO;;;UNICA;;2025-06-25
320090;528;ATEMPORAL;2024;;320090;320090 - BOLSA GRANDE;;TOP;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-15
326088;670;INVERNO;;;326088;326088 - BOLSA GRANDE;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-15
330089;21453;VERÃO;;;330089;330089 - BOLSA GRANDE;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2025-04-14
334137;41462;VERÃO;2027;SS27;334137;334137 - BOLSA MEDIA PREGAS CAMURÇA;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;UNICA;;2026-04-14
212036;12267;VERÃO;;;212036;212036 - BOLSA MINI CARTEIRO;;ACESSÓRIOS;MASCULINO;EGREY;MASCULINO;;;UNICA;;2024-10-21
323039;562;VERÃO;2024;SS24;323039;323039 - BOLSA MÉDIA BUCKET;;BOTTOM;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-15
322065;11640;VERÃO;;;322065;322065 - BOLSA PEQUENA;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-21
330090;21454;VERÃO;;;330090;330090 - BOLSA PEQUENA;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2025-04-14
326087;668;INVERNO;;;326087;326087 - BOLSA PEQUENA ALÇA;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-15
332088;22019;INVERNO;2026;AW26;332088;332088 - BOLSA PEQUENA PREGAS;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;UNICA;;2025-10-16
205060;10449;VERÃO;;;205060MAR;205060 - BOLSA SACOLA;;;CAMISA;;;;;UNICA;;2024-10-21
332104;22029;INVERNO;2026;AW26;332104;332104 - BOLSA SHOPPER;;ACESSÓRIOS;BOLSA;EGREY;UNISSEX;PROPRIA;;UNICA;;2025-10-17
318052;11015;VERÃO;;;318052PRE;318052 - BOLSA TIRACOLO DE COURO;;;CAMISA;;;;;UNICA;;2024-10-21
332103;22028;INVERNO;2026;AW26;332103;332103 - BOLSA TOTE;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;UNICA;;2025-10-17
334136;41461;VERÃO;2027;SS27;334136;334136 - BOLSA TOTE COURO;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;UNICA;;2026-04-14
332089;22010;INVERNO;2026;AW26;332089;332089 - BOLSA TRESSE;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;UNICA;;2025-10-16
334152;41464;VERÃO;2027;SS27;334152;334152 - BOLSA WEEKEND CAMURÇA;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;UNICA;;2026-04-14
ISHA14;41323;;;;;ISHA14 - BOLSA, 100% COURO, COM ALÇAS NA COR AZUL - MARCA EGREY;;;;;;;;UNICA;;2026-03-17
ISHA15;41324;;;;;ISHA15 - BOLSA, 100% COURO, COM ALÇAS NA COR MARROM - MARCA EGREY;;;;;;;;UNICA;;2026-03-17
ISHA16;41325;;;;;ISHA16 - BOLSA, 100% COURO, COM ALÇAS NA COR VERDE - MARCA EGREY;;;;;;;;UNICA;;2026-03-17
216034;878;INVERNO;;;216034;216034 - BOMBER TRICOT;;OUTERWEAR;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG;;2024-10-15
207030;11223;VERÃO;;;207030;207030 - BOTA CAMURÇA;;;CAMISA;;;;;33/34/35/36/37/38/39/40/4;;2024-10-21
323068;12105;INVERNO;;;323068;323068 - BOTA CANO ALTO;;SAPATOS;FEMININO;EGREY;FEMININO;;;34/35/36/37/38/39/40;;2024-10-21
326069;12533;INVERNO;;;326069;326069 - BOTA CANO ALTO;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;34/35/36/37/38/39/40;;2024-10-21
332111;22037;INVERNO;2026;AW26;332111;332111 - BOTA CANO ALTO;;CALÇADOS;BOTA;EGREY;FEMININO;PROPRIA;;33/34/35/36/37/38/39/40/4;;2025-10-17
323038;12093;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;323038;323038 - BOTA CHELSEA;;SAPATOS;FEMININO;EGREY;FEMININO;;;33/34/35/36/37/38/39/40/4;;2024-10-21
209035;1120;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;209035;209035 - BOTA COURO;;ACESSÓRIOS;MASCULINO;EGREY;MASCULINO;;;39/40/41/42/43/44/45;;2024-10-19
211037ERRADO;390;INVERNO;;;211037;211037ERRADO - BOTA COURO DOUBLE FACE;;SAPATOS;MASCULINO;EGREY;MASCULINO;;;033;;2024-10-15
211037;1122;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;211037;211037 - BOTA COURO DOUBLE FACE;;SAPATOS;MASCULINO;EGREY;MASCULINO;;;39/40/41/42/43/44/45;;2024-10-19
317192;10887;VERÃO;;;317192PRE;317192 - BOTA COURO E TRICôT;;;CAMISA;;;;;34 AO 48;;2024-10-21
321081;11551;VERÃO;;;321081;321081 - BOTA FEMININA;;;CAMISA;;;;;33/34/35/36/37/38/39/40/4;;2024-10-21
313194;10809;VERÃO;;;313194BEG;313194 - BOTA TRICOT;;;CAMISA;;;;;34 AO 48;;2024-10-21
314162;11871;VERÃO;;;314162PRE;314162 - BOTA TRICOT;;;CAMISA;;;;;34 AO 48;;2024-10-21
338011;41248;INVERNO;2027;AW27;338011;338011 - BOTA VERNIZ CANO ALTO;;CALÇADOS;BOTA;EGREY;FEMININO;PROPRIA;;33/34/35/36/37/38/39/40/4;;2026-02-23
316035;10313;VERÃO;;;316035DOU;316035 - BRACELETE AFRODITE;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
330128;22154;VERÃO;2026;SS26;330128;330128 - BRACELETE BOTÃO DE ROSA;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;CONSIGNADO;;UNICA;;2025-11-25
326117;698;INVERNO;;;326117;326117 - BRACELETE COPO DE LEITE;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-10-15
319001;520;ATEMPORAL;2024;;319001;319001 - BRACELETE EMARANHADO;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-10-15
330122;22100;VERÃO;2026;SS26;320122;330122 - BRACELETE FRISO;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;CONSIGNADO;;UNICA;;2025-10-27
325126;596;VERÃO;2024;SS24;325126;325126 - BRACELETE IMAGO DEFORM STATE;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-10-15
318061;11033;VERÃO;;;318061PRA;318061 - BRACELETE INCIDENCE;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
314188;9930;VERÃO;;;314188PCD;314188 - BRACELETE NODI PRATA COM DOURADO;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
328148;21112;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;328148;328148 - BRACELETE OURO IMAGO DEFORM STATE;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;;;UNICA;;2024-12-05
314189;10821;VERÃO;;;314189PRA;314189 - BRACELETE SUMUS;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
328150;21147;VERÃO;;;328150;328150 - BRACELETE ÁGUA DOURADO;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;;;UNICA;;2024-12-18
328167;21651;INVERNO;;;328167;328167 - BRACELETE ÁGUA PRATA;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2025-06-18
324016;12153;INVERNO;;;324016;324016 - BRINCO;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-21
316036;10315;VERÃO;;;316036DOU;316036 - BRINCO AFRODITE;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
500011;41620;ATEMPORAL;;;500011;500011 - BRINCO ANEMONA PEQUENO;BRINCOS;ACESSÓRIOS;JOIAS;MANECA;FEMININO;CONSIGNADO;;UNICA;;2026-08-12
330127;22153;VERÃO;2026;SS26;330127;330127 - BRINCO BOTÃO DE ROSA;BRINCOS;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2025-11-25
315223;10160;VERÃO;;;315223PRA;315223 - BRINCO CAULE;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
326114;692;INVERNO;;;326114;326114 - BRINCO DUPLO COPO DE LEITE;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-10-15
330123;22101;VERÃO;2026;SS26;330123;330123 - BRINCO FOLHA;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;CONSIGNADO;;UNICA;;2025-10-27
330126;22152;VERÃO;2026;SS26;330126;330126 - BRINCO FRISO;BRINCOS;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2025-11-25
330201;41086;VERÃO;2026;SS26;330201;330201 - BRINCO GOTA;BRINCOS;ACESSÓRIOS;JOIAS;MANECA;FEMININO;PROPRIA;;UNICA;;2025-12-19
328158;21170;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;328158;328158 - BRINCO IMAGO DEFORM BABY;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;;;UNICA;;2024-12-20
328149;21113;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;328149;328149 - BRINCO IMAGO OURO DEFORM STATE G;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;;;UNICA;;2024-12-05
500000;41590;INDEF - INDEFINIDO;;;500000;500000 - BRINCO LAÇO G;BRINCOS;ACESSÓRIOS;JOIAS;MANECA;FEMININO;CONSIGNADO;;UNICA;LUIZA MARASCHIM MILITÃO DA SILVA 44523880867;2026-07-21
500001;41591;INDEF - INDEFINIDO;;;500001;500001 - BRINCO LAÇO P;BRINCOS;ACESSÓRIOS;JOIAS;MANECA;FEMININO;CONSIGNADO;;UNICA;LUIZA MARASCHIM MILITÃO DA SILVA 44523880867;2026-07-21
326118;700;INVERNO;;;326118;326118 - BRINCO LONGO COPO DE LEITE;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-10-15
328147;21111;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;;328147 - BRINCO NUCLEA PUNK;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;;;UNICA;;2024-12-05
328157;21169;VERÃO;;;328157;328157 - BRINCO NUCLEA STAR P;;ACESSÓRIOS;JOIAS;EGREY;;;;UNICA;;2024-12-20
328156;21168;VERÃO;;;328156;328156 - BRINCO NUCLEA STAR PP;;ACESSÓRIOS;JOIAS;EGREY;;;;UNICA;;2024-12-20
330203;41087;VERÃO;2026;SS26;330203;330203 - BRINCO NUCLEA STAR STATE GRANDE;BRINCOS;ACESSÓRIOS;JOIAS;MANECA;FEMININO;PROPRIA;;UNICA;;2025-12-19
328155;21167;VERÃO;;;328155;328155 - BRINCO PIERCING SPIKE;;ACESSÓRIOS;JOIAS;EGREY;;;;UNICA;;2024-12-20
320152;534;ATEMPORAL;2024;;320152;320152 - BRINCO PUPA DOURADO;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-10-15
320142;11443;VERÃO;;;320142PRA;320142 - BRINCO PUPA GRANDE;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
328161;21173;VERÃO;;;328161;328161 - BRINCO PUPA P;;ACESSÓRIOS;JOIAS;;FEMININO;;;UNICA;;2024-12-20
315227;10231;VERÃO;;;315227PRA;315227 - BRINCO PÉTALA;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
328168;21652;INVERNO;;;328168;328168 - BRINCO ÁGUA DOURADO;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2025-06-18
328151;21148;VERÃO;;;328151;328151 - BRINCO ÁGUA PRATA;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;;;UNICA;;2024-12-18
314118;9902;VERÃO;;;314118PRE;314118 - CACHARREL CLASSIC;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
319048;11219;VERÃO;;;319048PRE;319048 - CACHARREL TRICOT;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
321091;11497;VERÃO;;;321091PRE;321091 - CACHARREL TRICOT;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
00463;585;INDEF - INDEFINIDO;2011;;;00463 - CACHECOL (GERAL);;COURO;CACHECOL;INDEFINIDO - INDEFINIDO;;;;UNICA;;2011-05-26
308220;482;ATEMPORAL;2024;;308220;308220 - CACHECOL ALASKA;;TOP;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-15
00109;83;INDEF - INDEFINIDO;2010;;;00109 - CACHECOL BABADO;;;;;;;;UNICA;;2010-07-21
PN00019;623;ALTO INVERNO;2011;AW11;PJE01-130-19;PN00019 - CACHECOL BELCRYL;;COURO;CACHECOL;PRETORIAN;MASCULINO;;;PP/P/M/G/GG;;2011-05-30
PN00021;627;ALTO INVERNO;2011;AW11;PJE01-133-21;PN00021 - CACHECOL BRITANIA;;COURO;CACHECOL;PRETORIAN;MASCULINO;;;PP/P/M/G/GG;;2011-05-30
326049ERRADO;638;INVERNO;;;326049;326049ERRADO - CACHECOL CASHMERE;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
326049;1164;INVERNO;;;326049;326049 - CACHECOL CASHMERE;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-19
314196;502;ATEMPORAL;2024;;314196;314196 - CACHECOL CASHMERE C LÃ;;INTEIROS;VESTIDO;EGREY;FEMININO;;;UNICA;;2024-10-15
00201;175;INVERNO;2011;AW11;12;00201 - CACHECOL COLORIDO;;;;MANDI;;;;UNICA;;2010-10-01
PN00020;625;ALTO INVERNO;2011;AW11;PJE01-133-20;PN00020 - CACHECOL FLUTUANTE;;COURO;CACHECOL;PRETORIAN;MASCULINO;;;PP/P/M/G/GG;;2011-05-30
308232;11873;VERÃO;;;308232;308232 - CACHECOL FRANJAS MANUAL;;;CAMISA;;;;;UNICA;;2024-10-21
000202;177;INVERNO;2011;AW11;13;000202 - CACHECOL LISTRADO;;;;MANDI;;;;UNICA;;2010-10-01
00291;315;INVERNO;;;;00291 - CACHECOL LOSANGO;;COURO;CACHECOL;RESERVA;MASCULINO;;;UNICA;;2010-12-07
00132;131;VERÃO;2010;SS10;;00132 - CACHECOL REDE EGREY;;;;;;;;UNICA;;2010-09-09
00269;269;INVERNO;;;;00269 - CADIGAN INFANTIL LISTRAS;;OUTERWEAR;CARDIGAN;THELURE;;;;GRADE P M GG;;2010-11-25
332226;22130;INVERNO;2026;AW26;332226;332226 - CALCA BARRA ITALIANA NEW;;BOTTOM;CALÇA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-11-11
332220;22106;INVERNO;2026;AW26;332220;332220 - CALCA BARRA ITALIANA NEW LÃ;;BOTTOM;CALÇA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-10-31
332200;22063;INVERNO;2026;AW26;332200;332200 - CALCA CROPPED ALGODÃO;;BOTTOM;CALÇA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-10-20
140007;22114;INVERNO;2026;AW26;140007;140007 - CALCA LINHO RELAX;;BOTTOM;CALÇA;EGREY;HOME;PROPRIA;;34/36/38/40/42/44/46/48;;2025-11-05
328022;994;VERÃO;2024;SS24;328022;328022 - CALCA RETA PREGAS LINHO LISTRAS;;BOTTOM;CALÇA;EGREY;FEMININO;;INDEFINIDO;34/36/38/40/42/44/46/48;;2024-10-16
140008;22115;INVERNO;2026;AW26;140008;140008 - CALCA TRICOT RELAX;;BOTTOM;CALÇA;EGREY;HOME;PROPRIA;;34/36/38/40/42/44/46/48;;2025-11-05
003;21176;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;;003 - CALÇA;;;;EGREY;;;;36 AO 44;;2024-12-23
000002;21535;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;;000002 - CALÇA;;;;EGREY;;;;UNICA;;2025-04-25
AP0001;21233;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;AP0001;AP0001 - CALÇA (CONJUNTO);;;;APARATTO;;;;PP/P/M/G/GG;;2025-02-18
325065;12297;VERÃO;;;325065;325065 - CALÇA 5 POCKETS ANIMAL PRINT;;BOTTOM;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
329044;238;INVERNO;;;329044;329044 - CALÇA 5 POCKETS COTELE;;BOTTOM;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-14
325066;12299;VERÃO;;;325066;325066 - CALÇA 5 POCKETS SARJA;;BOTTOM;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
212017;12425;VERÃO;;;212017;212017 - CALÇA 5 POCKETS TENCEL;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
332027;21768;INVERNO;2026;AW26;332027;332027 - CALÇA AJUSTE  ALGODÃO;;BOTTOM;CALÇA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-09-16
239078;41520;VERÃO;2027;SS27;239078;239078 - CALÇA AJUSTE BOTÕES;;BOTTOM;CALÇA;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-05-04
213003;12428;INVERNO;;;213003;213003 - CALÇA AJUSTE GORGURÃO;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
314175;9842;VERÃO;;;314175AZP;314175 - CALÇA ALDA;;;CAMISA;;;;;34 AO 48;;2024-10-21
328136;21621;ALTO INVERNO;;;328136;328136 - CALÇA ALFAIATARIA ALGODÃO;;;;EGREY;;;;34/36/38/40/42/44/46/48;;2025-05-21
205014;10900;VERÃO;;;205014MAR;205014 - CALÇA ALFAIATARIA AMPLA CONFORTO;;;CAMISA;;;;;34 AO 48;;2024-10-21
313130;10773;VERÃO;;;313130BEG;313130 - CALÇA ALFAIATARIA BOLSOS;;;CAMISA;;;;;34 AO 48;;2024-10-21
312271;10599;VERÃO;;;312271;312271 - CALÇA ALFAIATARIA CROPPED;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
205020;10399;VERÃO;;;205020MAR;205020 - CALÇA ALFAIATARIA CÓS ESTREITO;;;CAMISA;;;;;34 AO 48;;2024-10-21
335033;41748;INVERNO;2027;AW27;335033;335033 - CALÇA ALFAIATARIA LÃ;;BOTTOM;CALÇA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-03
213018ERRADO;412;INVERNO;;;213018;213018ERRADO - CALÇA ALFAIATARIA LÃ FRIA;;BOTTOM;CALÇA;EGREY;MASCULINO;;;39/40/41/42/43/44/45;;2024-10-15
213018;1126;INVERNO;;;213018;213018 - CALÇA ALFAIATARIA LÃ FRIA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-19
213017ERRADO;410;INVERNO;;;213017;213017ERRADO - CALÇA ALFAIATARIA SARJA;;BOTTOM;CALÇA;EGREY;MASCULINO;;;39/40/41/42/43/44/45;;2024-10-15
213017;1124;INVERNO;;;213017;213017 - CALÇA ALFAIATARIA SARJA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-19
209019;11593;VERÃO;;;209019;209019 - CALÇA ALFAIATARIA SARJA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
334007;41117;VERÃO;2027;SS27;334007;334007 - CALÇA ALFAIATARIA SLIM;;BOTTOM;CALÇA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-01-19
334123;41413;VERÃO;2027;SS27;334123;334123 - CALÇA ALFAIATARIA SLIM PAETÊ;;BOTTOM;CALÇA;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-04-01
201045;9952;VERÃO;;;201045;201045 - CALÇA ALFAIATARIA SOCIAL;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
200001;11875;VERÃO;;;200001;200001 - CALÇA ALFAIATARIA SOCIAL;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
240037;41654;INVERNO;2027;AW27;240037;240037 - CALÇA ALFAIATARIA TENCEL;;BOTTOM;CALÇA;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-08-18
321055;11461;VERÃO;;;321055MAR;321055 - CALÇA ALGODÃO BARRA ITALIANA;;;CAMISA;;;;;34/36/38/40/42/44/46/48;;2024-10-21
215002;12679;VERÃO;;;215002;215002 - CALÇA ALGODÃO BARRA ITALIANA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-21
208018ERRADO;370;VERÃO;2024;SS24;208018;208018ERRADO - CALÇA ALGODÃO CLÁSSICA;;BOTTOM;CALÇA;EGREY;MASCULINO;;;36/38/40/42/44/46;;2024-10-15
208018;1116;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;208018;208018 - CALÇA ALGODÃO CLÁSSICA;;BOTTOM;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2024-10-19
